idInvoice,idEvent,aditionalData,amount,amountPaidAferMatchMatch,amountPaidBeforeMatch,amountToPaidAfterMatch,amountToPaidBeforeMatch,amountToPay,eventDate,eventType,hasMatchAfterMatch,hasMatchBeforeMatch,idTransaction,matchMethod,needReviewAfterMatch,needReviewBeforeMatch,paymentethod,result,stateAfterMatch,stateBeforeMatch
E326672B24F24E79AA443E286844A40A,cb0a9aad-0ff7-4a5c-a098-b6b56673e55b,{},1044,1044,1044,0,0,1044,1.69406E+12,LINK#GRAPH#PAYMENT,true,true,bf841856fa05e96cb2aa3ed10e618fe3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
E326672B24F24E79AA443E286844A40A,fe80de51-d2ed-401e-9c0b-7a96e592b0ff,{},1044,1044,1044,0,0,1044,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,bf841856fa05e96cb2aa3ed10e618fe3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
6B9788C298CB4FBDA01DE9B61F1DEB39,4c0f0e07-9306-47e3-b1d8-b18b806240f3,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69462E+12,UNLINK#GRAPH#PAYMENT,false,false,98c7ea1618a0781b2207f3101036c9c1,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,PENDIENTE,PENDIENTE
6B9788C298CB4FBDA01DE9B61F1DEB39,9140d73b-2300-4728-a81f-4aa4891d7e1f,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69462E+12,UNLINK#GRAPH#PAYMENT,false,false,b42dec1efa7f5060575418890e92e182,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,PENDIENTE,PENDIENTE
F2373533DC1E4EE386CC3D216651D704,4c793593-a0ca-4283-a406-acd73b84d873,{},29000,29000,0,0,29000,29000,1.69419E+12,LINK#GRAPH#PAYMENT,true,false,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,SUCCESS,PAGADA,PENDIENTE
F2373533DC1E4EE386CC3D216651D704,5a7e265f-8824-4713-b0d0-a04d6e709fdb,{},29000,29000,29000,0,0,29000,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F2373533DC1E4EE386CC3D216651D704,79b39214-ecfa-47ee-89af-c62cde5144b6,{},29000,29000,29000,0,0,29000,1.69419E+12,CONFIRM#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,MANUAL,false,false,PUE,SUCCESS,PAGADA,PAGADA
F2373533DC1E4EE386CC3D216651D704,80e4fc1c-bcb9-4308-8a5a-82624b0198f4,{},29000,29000,29000,0,0,29000,1.69447E+12,LINK#GRAPH#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
F2373533DC1E4EE386CC3D216651D704,92b114b3-c86b-482a-9553-68b7d5cc9fd8,{},29000,29000,29000,0,0,29000,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,0eafefd2-34a5-47ee-baac-349fc663301f,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69406E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,17b42b67-8508-45dc-a514-0c5706e51eb9,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,202526df-c7f9-4296-85e8-8d291c5fa480,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69447E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,3e23df28-922a-47a6-b439-8d264bfcf1fe,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69335E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,42d9972f-3463-4852-9644-c13b92f8b0b7,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,56e49654-35e8-4176-859b-5c87258c3eed,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,5e3a9f0f-cec6-45fa-a1a8-13a9eb6b2b80,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,789a43de-b57b-4618-9050-cc49d2077077,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69328E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,87fa9dfe-e625-4f88-9b47-f1e6b6839b1b,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69345E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,94f1e78e-32a0-4b34-82a2-592137cf9cc3,{},3963.72,3963.72,0,0,3963.72,3963.72,1.69328E+12,LINK#GRAPH#PAYMENT,true,false,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,SUCCESS,PAGADA,PENDIENTE
1B570BBA3C6B4FCA832789FCF7D0DDB7,aab4b017-1dd9-4726-863a-efffdee833b2,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,e5d18f12-b5ff-42e5-8aea-9648bca64123,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1B570BBA3C6B4FCA832789FCF7D0DDB7,f4e03515-734f-4774-a996-c15c143c98a7,{},3963.72,3963.72,3963.72,0,0,3963.72,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,204736631bc968dfc7df7cace8610cf8,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
927593D87A584FFE8C0B733523CA95F6,0660fe43-3cd2-40b8-84c2-31e69c720775,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69406E+12,UNLINK#GRAPH#PAYMENT,false,false,98c7ea1618a0781b2207f3101036c9c1,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,079ca05c-f5ea-4a45-932b-bbee943a10d7,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69447E+12,UNLINK#GRAPH#PAYMENT,false,false,b42dec1efa7f5060575418890e92e182,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,0daa1616-e82b-4c8d-8013-87649f81f7e8,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69345E+12,UNLINK#GRAPH#PAYMENT,false,false,b42dec1efa7f5060575418890e92e182,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,162d6213-db87-4a37-b744-d8208fb83800,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69419E+12,UNLINK#GRAPH#PAYMENT,false,false,98c7ea1618a0781b2207f3101036c9c1,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,1e95b588-8b1e-4384-8e0d-2c16d18d4031,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69447E+12,UNLINK#GRAPH#PAYMENT,false,false,98c7ea1618a0781b2207f3101036c9c1,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,3cf9a75c-5779-440a-a90f-6e91f1a1bd09,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69345E+12,UNLINK#GRAPH#PAYMENT,false,false,98c7ea1618a0781b2207f3101036c9c1,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,4d70c0ff-c353-4aa4-ad5f-84fa80c4487c,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69406E+12,UNLINK#GRAPH#PAYMENT,false,false,b42dec1efa7f5060575418890e92e182,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,71cf2b1d-aaff-414a-bbd9-95d99eab64fa,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69462E+12,UNLINK#GRAPH#PAYMENT,false,false,98c7ea1618a0781b2207f3101036c9c1,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,7525c0af-2583-4ab8-978d-0a72612be578,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69419E+12,UNLINK#GRAPH#PAYMENT,false,false,b42dec1efa7f5060575418890e92e182,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,a1e6820d-da55-4e7c-a7c8-efdfa7866610,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69419E+12,UNLINK#GRAPH#PAYMENT,false,false,b42dec1efa7f5060575418890e92e182,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,e3829786-abd6-40f5-84cb-97961f55ebd8,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69462E+12,UNLINK#GRAPH#PAYMENT,false,false,b42dec1efa7f5060575418890e92e182,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
927593D87A584FFE8C0B733523CA95F6,e578ed91-9127-423e-ae3b-9fb8bd009fcc,{},11241.4,0,0,11241.4,11241.4,11241.4,1.69419E+12,UNLINK#GRAPH#PAYMENT,false,false,98c7ea1618a0781b2207f3101036c9c1,GRAPH,false,false,PPD,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
932713A2CBEA43129AA651838FD18442,2b0f9097-a77e-41ad-a3be-32b5b6d58f1d,{},21112,21112,0,0,21112,21112,1.69447E+12,LINK#GRAPH#PAYMENT,true,false,bc0b8e64251bc5b7ad7e2b865e7aee41,GRAPH,false,false,PUE,SUCCESS,PAGADA,PENDIENTE
932713A2CBEA43129AA651838FD18442,abc793d2-1347-4daa-a6ad-9e1cc1709bf1,{},21112,21112,21112,0,0,21112,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,bc0b8e64251bc5b7ad7e2b865e7aee41,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
002A8537A10F4745A5BC0375FAE41EDE,4a823b12-542d-4083-827e-8829b7e5f0f7,{},2201.1,2201.1,0,0,2201.1,2201.1,1.69419E+12,LINK#GRAPH#PAYMENT,true,false,a33d95b13146ea82e4584166f24919fd,GRAPH,false,false,PPD,SUCCESS,PAGADA,PENDIENTE
002A8537A10F4745A5BC0375FAE41EDE,553b3b6f-fea1-4eeb-b049-2701f71bf89d,{},2201.1,2201.1,2201.1,0,0,2201.1,1.69447E+12,LINK#GRAPH#PAYMENT,true,true,a33d95b13146ea82e4584166f24919fd,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
002A8537A10F4745A5BC0375FAE41EDE,63e8e87b-565d-4e24-9ae3-f7465377bd0b,{},2201.1,2201.1,2201.1,0,0,2201.1,1.69419E+12,LINK#GRAPH#PAYMENT,true,true,a33d95b13146ea82e4584166f24919fd,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
002A8537A10F4745A5BC0375FAE41EDE,9898fa47-2050-4299-b3be-a9b5e416b573,{},2201.1,2201.1,2201.1,0,0,2201.1,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,a33d95b13146ea82e4584166f24919fd,GRAPH,false,false,PPD,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
0BE1FEB19523461F96300605B0B79CDE,1066b481-4a5e-4dec-b688-031530c8ea79,{},29000,29000,29000,0,0,29000,1.69345E+12,LINK#GRAPH#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
0BE1FEB19523461F96300605B0B79CDE,3d02d6cb-45bd-4e6c-8605-e8c95c2eb13a,{},29000,29000,29000,0,0,29000,1.69462E+12,CONFIRM#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,MANUAL,false,false,PUE,SUCCESS,PAGADA,PAGADA
0BE1FEB19523461F96300605B0B79CDE,5bc8b0a8-0a6f-4588-be29-03eb00fdb774,{},29000,29000,29000,0,0,29000,1.69406E+12,LINK#GRAPH#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
0BE1FEB19523461F96300605B0B79CDE,832ff21a-b599-4601-993a-7987867c29b0,{},29000,29000,0,0,29000,29000,1.69334E+12,LINK#GRAPH#PAYMENT,true,false,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,SUCCESS,PAGADA,PENDIENTE
0BE1FEB19523461F96300605B0B79CDE,d45485f2-2cfc-48a9-91b1-8054929edfa7,{},29000,29000,29000,0,0,29000,1.69335E+12,LINK#GRAPH#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
0BE1FEB19523461F96300605B0B79CDE,f0a0059f-8263-45df-a4b7-16f8eacf4912,{},29000,29000,29000,0,0,29000,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,cc7e7940f185929671b034df838383f3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
206F9D11B2E04468BFA31D36CF8E20D0,78a0bfd9-b309-4c27-966f-1f0ebe8a3bd8,{},403200.11,403200.11,0,0,403200.11,403200.11,1.69334E+12,LINK#PAYMENT,true,false,b86c5e10df1237784978dd5ca64155dc,null,false,false,PUE,SUCCESS,PAGADA,PENDIENTE
FC7C783061884F4C9FFFA75A14503765,f5733adb-1ebb-4b3b-bd5a-32449966171b,{},278400,278400,0,0,278400,278400,1.69333E+12,MATCH#POSSIBLE#PAYMENT,true,false,fd486dfb558146b36f33944f48056773,,true,true,PPD,SUCCESS,PAGADA,PENDIENTE
1CA347045ED14EEAA5E9B7500CCDA850,1039be25-4cb9-4662-9602-017767fce25e,{},2411.65,0,2411.65,2411.65,0,2411.65,1.69345E+12,UNLINK#GRAPH#PAYMENT,false,true,1fac1eecabe76c85f87a78a4979a37c3,GRAPH,false,false,PUE,SUCCESS,PENDIENTE,PAGADA
1CA347045ED14EEAA5E9B7500CCDA850,41f577a2-7472-467d-b1df-655505326ffc,{},2411.65,2411.65,2411.65,0,0,2411.65,1.69334E+12,LINK#GRAPH#PAYMENT,true,true,1fac1eecabe76c85f87a78a4979a37c3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
1CA347045ED14EEAA5E9B7500CCDA850,5bd82c0f-fecd-4a85-831c-2819408bd464,{},2411.65,0,0,2411.65,2411.65,2411.65,1.69406E+12,UNLINK#GRAPH#PAYMENT,false,false,1fac1eecabe76c85f87a78a4979a37c3,GRAPH,false,false,PUE,ERROR# NO SE PUEDE DESCONTAR SALDO A UNA FACTURA CON MONTO PAGADO EN CERO,VENCIDA,VENCIDA
1CA347045ED14EEAA5E9B7500CCDA850,899a891b-4e28-4104-a4be-fae2ce157dc7,{},2411.65,2411.65,0,0,2411.65,2411.65,1.69334E+12,LINK#GRAPH#PAYMENT,true,false,1fac1eecabe76c85f87a78a4979a37c3,GRAPH,false,false,PUE,SUCCESS,PAGADA,PENDIENTE
1CA347045ED14EEAA5E9B7500CCDA850,c4ef81f1-7ade-4658-b73e-3ab9a3384930,{},2411.65,2411.65,2411.65,0,0,2411.65,1.69335E+12,LINK#GRAPH#PAYMENT,true,true,1fac1eecabe76c85f87a78a4979a37c3,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
AA27909F409C41BE880E70CD0C5E8507,1690f626-c68b-4c2d-a9b5-7d7162d75df3,{},174,'-174,0,348,174,174,1.69334E+12,UNLINK#PAYMENT,false,false,5bac5ef193861b1fc14fa21830b0bd61,MANUAL,false,false,PUE,SUCCESS,PENDIENTE,PENDIENTE
AA27909F409C41BE880E70CD0C5E8507,59bdfa5a-728b-4d40-a4b3-d352e71740d2,{},174,0,'-174,174,348,174,1.69334E+12,LINK#PAYMENT,false,false,5bac5ef193861b1fc14fa21830b0bd61,null,false,false,PUE,SUCCESS,PENDIENTE,PENDIENTE
AA27909F409C41BE880E70CD0C5E8507,791931e6-fc4e-4c72-8382-ea5819cf8e74,{},174,'-174,0,348,174,174,1.69334E+12,UNLINK#PAYMENT,false,false,5bac5ef193861b1fc14fa21830b0bd61,MANUAL,false,false,PUE,SUCCESS,PENDIENTE,VENCIDA
AA27909F409C41BE880E70CD0C5E8507,992677ee-4801-457c-a032-b6977e2f1d46,{},174,0,'-174,174,348,174,1.69334E+12,LINK#PAYMENT,false,false,5bac5ef193861b1fc14fa21830b0bd61,null,false,false,PUE,SUCCESS,PENDIENTE,PENDIENTE
AA27909F409C41BE880E70CD0C5E8507,cc48ad96-214c-4011-b431-8c7464fc4d23,{},174,174,0,0,174,174,1.69334E+12,LINK#PAYMENT,true,false,5bac5ef193861b1fc14fa21830b0bd61,null,false,false,PUE,SUCCESS,PAGADA,VENCIDA
AA27909F409C41BE880E70CD0C5E8507,d07b1556-6e0e-4639-8c91-de03dcd3c23b,{},174,'-174,0,348,174,174,1.69334E+12,UNLINK#PAYMENT,false,false,5bac5ef193861b1fc14fa21830b0bd61,MANUAL,false,false,PUE,SUCCESS,PENDIENTE,VENCIDA
03FB10908D1956948C0988B19028C6B1,21cfd0e9-df59-400d-96d1-6403f1b1a008,{},3306,3306,3306,0,0,3306,1.69462E+12,LINK#GRAPH#PAYMENT,true,true,1c3c6879c9c3e75d64db47c291245f62,GRAPH,false,false,PUE,ERROR# El monto a abonar es mayor al saldo pendiente de la factura,PAGADA,PAGADA
03FB10908D1956948C0988B19028C6B1,f654962a-4dcd-4962-91fd-5512205ae602,{},3306,3306,0,0,3306,3306,1.69447E+12,LINK#GRAPH#PAYMENT,true,false,1c3c6879c9c3e75d64db47c291245f62,GRAPH,false,false,PUE,SUCCESS,PAGADA,PENDIENTE
4965BD92F8474A2985A7802C7E95BF6C,44bde579-80c1-461b-ac7e-a9f7b8844887,{},278400,0,278400,278400,0,278400,1.69334E+12,UNLINK#GRAPH#PAYMENT,false,true,60cc77eef8721d3b955a6e6adf55d290,GRAPH,true,true,PPD,SUCCESS,PENDIENTE,PAGADA
4965BD92F8474A2985A7802C7E95BF6C,d26378a4-a2f3-4f79-bf8a-b34ebba98703,{},278400,278400,0,0,278400,278400,1.69333E+12,MATCH#POSSIBLE#PAYMENT,true,false,60cc77eef8721d3b955a6e6adf55d290,,true,true,PPD,SUCCESS,PAGADA,PENDIENTE
4965BD92F8474A2985A7802C7E95BF6C,eb8a2eb8-0faf-4bef-8b9f-7082f9367bb9,{},278400,278400,0,0,278400,278400,1.69334E+12,MATCH#POSSIBLE#PAYMENT,true,false,005607dbafef184b8d6cc32cf65f4caf,,false,true,PPD,SUCCESS,PAGADA,PENDIENTE